0,0.05832143,0.1190357,0,0,0,0,-1.570796,1.570796,0.42080510272389,-0.591638161620525,0.420805011535184,0.603590493308222,-0.42430615631371,0.603590493308222,-0.424306110719357,-0.591638161620525
0.0002024873,0.05893824,0.1172651,0.0002284732,-3.222661E-05,1.693315E-06,-0.0001743029,-1.570796,1.518436,0.414336544757866,-0.590616315497212,0.427423610866669,0.598512465250684,-0.427615536055856,0.598512465250684,-0.414528333862069,-0.590616315497212
-0.0003350801,0.05915198,0.1171342,0.0005680472,6.017882E-06,-5.426701E-06,-0.0007495992,-1.570796,1.466077,0.409349868667484,-0.592553865658643,0.435555351425555,0.594729612914022,-0.43476764568094,0.594729612914022,-0.408562027049063,-0.592553865658643
5.437249E-05,0.05971722,0.1162337,0.001072725,1.145988E-05,1.393867E-06,-0.001273537,-1.570796,1.413717,0.403638621759362,-0.594414703443415,0.442970786506049,0.58812744128467,-0.442924954338492,0.58812744128467,-0.403592654260601,-0.594414703443415
3.001351E-05,0.06041059,0.1151483,0.001448547,3.477154E-05,1.046608E-06,-0.001673986,-1.570796,1.361357,0.398865346160324,-0.594544071350552,0.451390137591581,0.582170798036073,-0.45174318258978,0.582170798036073,-0.399218211606076,-0.594544071350552
1.635886E-05,0.06129654,0.113648,0.001809199,2.330724E-05,7.829873E-07,-0.002041285,-1.570796,1.308997,0.394969206638522,-0.593727879998113,0.460768880959206,0.575642879216612,-0.461025956590473,0.575642879216612,-0.395226148445931,-0.593727879998113
-2.49783E-05,0.0623749,0.11184,0.002161593,-2.294343E-05,-1.398689E-06,-0.002380629,-1.570796,1.256637,0.391887538491055,-0.59203520480594,0.471078557727756,0.568560614527416,-0.470966812123823,0.568560614527416,-0.391775704340684,-0.59203520480594
5.968826E-05,0.06375192,0.1096987,0.002556388,-2.98946E-06,4.143817E-06,-0.002679905,-1.570796,1.204277,0.389086320386452,-0.589457707799558,0.481767617557388,0.560271463042051,-0.481690163118673,0.560271463042051,-0.38900873437168,-0.589457707799558
4.90467E-05,0.0653633,0.1072337,0.002949755,1.191629E-05,4.087855E-06,-0.002948444,-1.570796,1.151917,0.386914414919422,-0.585993891864033,0.493258270512462,0.551398370946198,-0.493410475861649,0.551398370946198,-0.38706644671633,-0.585993891864033
5.073578E-06,0.06722326,0.1044818,0.003314957,-6.444108E-06,4.331766E-07,-0.003160056,-1.570796,1.099557,0.385808138801999,-0.58134155283958,0.506017991370176,0.542112086569551,-0.505724296756355,0.542112086569551,-0.385514315619107,-0.58134155283958
5.994475E-06,0.06943078,0.1014565,0.00371585,5.223501E-06,7.08444E-07,-0.003326087,-1.570796,1.047198,0.384905638235304,-0.575763565205177,0.519198502092573,0.531866077639041,-0.519424047091045,0.531866077639041,-0.385131056475628,-0.575763565205177
1.703893E-07,0.07194829,0.09816157,0.00410435,-4.279344E-06,-6.781917E-08,-0.003450694,-1.570796,0.9948377,0.385221867396066,-0.569111609743462,0.533904774559977,0.521134566341019,-0.533948485218522,0.521134566341019,-0.385265494875431,-0.569111609743462
0,0.07517698,0.09421085,0.004493645,3.869491E-17,0,-0.003481234,-1.570796,0.9424778,0.387108049532352,-0.559781584062423,0.550849237881051,0.513411393437368,-0.550849237881051,0.513411393437368,-0.387107923452967,-0.559781584062423
0,0.07806371,0.09099657,0.004934484,0,0,-0.003574761,-1.570796,0.8901179,0.387213439990352,-0.552988261701678,0.565233462068109,0.493852172832038,-0.565233418944222,0.493852172832038,-0.38721331061869,-0.552988261701678
0,0.08200142,0.0868315,0.005345122,-5.186525E-17,0,-0.003532764,-1.570796,0.8377581,0.390421047588804,-0.542378001940776,0.584086641894997,0.481848173493906,-0.584086641894997,0.481848173493906,-0.390420913901981,-0.542378001940776
0,0.0865111,0.08258427,0.005788757,0,0,-0.003459697,-1.570796,0.7853982,0.394504489494953,-0.53075373885794,0.604254472409243,0.468056026297736,-0.604254426308289,0.468056026297736,-0.394504305091137,-0.53075373885794
0,0.09169559,0.07813422,0.006249749,0,0,-0.003355735,-1.570796,0.7330383,0.399615829357029,-0.518139776675536,0.625978857295168,0.45242336315796,-0.625978857295168,0.45242336315796,-0.399615686081839,-0.518139776675536
